Netid, Fid, LUDB_FF
12, 185, 4534317028
12, 4, 3322269451
12, 51, 1068760434
12, 178, 1647184022
12, 163, 13804810834
12, 145, 257794936
12, 157, 25990429790
13, 39, 42012263081
13, 71, 3067986107
13, 231, 28143009360
13, 163, 231774002
13, 19, 363159289
13, 79, 8554747971
13, 37, 7443320130
13, 206, 10468044114
13, 153, 3421947646
13, 176, 18772541596
13, 220, 2120806883
13, 251, 27558697
13, 82, 4339313484
13, 208, 1972578525
13, 196, 4294538773
13, 200, 77325323919
13, 175, 18239487063
13, 182, 1228957975
13, 186, 5423956913
13, 47, 4312509566
13, 31, 762690458
13, 245, 5409841207
13, 87, 202875829
13, 32, 14098168507
13, 241, 19766991674
13, 192, 11991804889
13, 81, 617068020
13, 60, 17145592577
13, 16, 31565555561
13, 110, 2566826743
13, 122, 964987555
13, 72, 56740534243
13, 145, 8301899109
13, 48, 29523279373
13, 190, 55577793772
13, 198, 6793308
13, 68, 1029944450
13, 136, 134213791
13, 15, 15048429077
13, 131, 13731377193
13, 78, 1913229380
13, 18, 11164784974
13, 118, 4268333235
13, 169, 53328133005
13, 83, 1497827367
13, 108, 6149648149
13, 132, 2912041318
13, 199, 37650358746
13, 73, 10883781533
13, 141, 7891617148
13, 135, 8498015978
13, 243, 2004074500
13, 123, 5317691089
13, 17, 1915869138
13, 167, 11951836917
13, 152, 33090283136
13, 240, 3856753189
13, 4, 20442788513
13, 70, 7264034585
13, 98, 7777622204
13, 150, 12955866291
13, 171, 1171922118
13, 1, 18486912210
13, 40, 1345899355
13, 97, 2892982820
13, 5, 5198243840
13, 80, 15359589862
13, 230, 16520707201
13, 228, 21275144379
13, 213, 3463513880
13, 33, 11094582710
13, 109, 2421229910
13, 138, 14169879231
13, 41, 7376152762
13, 103, 33657933083
13, 233, 13385527411
13, 154, 9415501344
13, 2, 710367191
13, 26, 26054037862
13, 111, 5694967701
13, 134, 11235846013
13, 20, 18428681853
13, 85, 2309647844
13, 156, 15406317759
13, 126, 20589260896
13, 128, 4868825377
13, 207, 8065954161
13, 183, 1561110736
13, 205, 18806743662
13, 157, 3378396640
13, 235, 699147967
13, 194, 2656865814
13, 101, 1516828840
13, 105, 5178981
13, 88, 80224713407
13, 23, 36853007
13, 151, 3401716469
13, 63, 11282103841
13, 236, 721065334
13, 69, 59562443435
13, 116, 33276001421
13, 84, 643139864
13, 222, 99336677
13, 140, 44261184494
13, 212, 5662008883
13, 143, 15627619086
13, 62, 21671679757
13, 12, 2978361614
13, 10, 504993518
13, 173, 79938749823
13, 246, 4577563
13, 107, 334292336
13, 28, 7385048408
13, 209, 20707218063
13, 0, 43977793597
13, 56, 45385337554
13, 215, 2030569025
13, 168, 3178114215
13, 195, 650646089
13, 237, 764952551
13, 14, 11929436159
13, 250, 6526397438
13, 227, 65772132925
13, 93, 37120566
13, 170, 82042699
13, 77, 11080165753
13, 57, 1034940705
13, 149, 8235922699
13, 242, 16181561
13, 181, 543644197
13, 221, 1816056340
13, 184, 10694294
13, 214, 21111399486
13, 67, 2155745966
13, 139, 9380917555
13, 114, 17735427141
13, 133, 707300447
13, 11, 2206136053
13, 211, 6962354357
13, 94, 16763237526
13, 8, 9225401651
13, 102, 27185270588
13, 225, 1062781616
13, 179, 26748336
13, 121, 4676083102
13, 162, 9078809930
13, 155, 4908117340
13, 90, 3444957033
13, 226, 1585775522
13, 7, 2304329588
13, 89, 1420145362
13, 65, 28331867288
13, 146, 128396361927
13, 224, 14960330323
13, 51, 109000407
13, 6, 11325118437
13, 44, 11350622566
13, 197, 4667790687
13, 64, 33905925866
13, 137, 58583712857
13, 247, 617984638
13, 178, 2786089470
13, 53, 4686879331
13, 217, 1371755944
13, 203, 831982984
13, 45, 20959368213
13, 147, 1665181194
13, 96, 36661610211
13, 100, 69742275973
13, 42, 3667766387
13, 165, 7907752490
13, 50, 1421752658
13, 185, 3020025094
13, 204, 3287192185
13, 21, 1430291644
13, 55, 1937049458
13, 174, 37529621802
13, 244, 53336038897
13, 36, 2095304901
13, 201, 1327581930
13, 159, 75973091488
13, 191, 373120228
13, 115, 11418089431
13, 104, 7011791037
13, 120, 2113132520
13, 25, 9603928257
13, 29, 6654222705
13, 160, 1581668304
13, 161, 6736055973
13, 13, 27072565
13, 238, 136427686441
13, 43, 17817079398
13, 129, 5204473993
13, 34, 845715817
13, 216, 27208000780
13, 210, 909187523
13, 223, 1833395354
13, 3, 4842347967
13, 35, 3829700828
13, 9, 4688380128
13, 124, 78907864357
13, 59, 28556193571
13, 142, 36839278
13, 58, 24331424478
13, 164, 21274766003
13, 112, 3040191348
13, 92, 165505858207
13, 22, 3299721279
13, 125, 1880107980
13, 117, 93901388561
13, 54, 6024965432
13, 49, 89223189059
13, 95, 1726020316
13, 106, 7431403453
13, 248, 1841893188
13, 76, 2115832154
13, 38, 559946612
13, 46, 7001599363
13, 249, 100795065265
13, 252, 1213974347
13, 158, 1871983048
13, 229, 374532848
13, 130, 8070311723
13, 187, 7221406905
13, 193, 3261648841
13, 66, 66142973591
13, 148, 15400320422
13, 218, 8956552416
13, 52, 52991539543
13, 189, 6820152178
13, 234, 5995563606
13, 202, 77683527978
13, 75, 8286501562
13, 144, 23502057845
13, 166, 5716188766
13, 219, 29827036
13, 119, 10429693102
13, 91, 8144926029
13, 180, 21035767149
13, 188, 4237966
13, 61, 298720778
13, 127, 9031497933
13, 27, 5314866012
13, 172, 54136087673
13, 232, 1104983892
13, 86, 5897271845
13, 177, 4710079868
13, 24, 3190117923
13, 239, 2714206654
13, 74, 4605719296
13, 30, 44732455209
13, 113, 6127839818
13, 99, 18810358461
14, 22, 20972182
14, 14, 68787173
14, 20, 324607961
14, 15, 38667211
14, 7, 57300277
14, 24, 85416504
14, 25, 38847339
14, 1, 11066359
14, 2, 238975513
14, 0, 72045234
14, 26, 356559680
14, 5, 571232829
14, 21, 0
14, 3, 140267940
14, 12, 28991968
14, 9, 524633280
14, 11, 284850967
14, 13, 538887217
14, 19, 209227427
14, 16, 215084484
14, 17, 40261782
14, 10, 434792915
14, 8, 52041187
14, 18, 112163044
14, 23, 42053169
14, 6, 40830847
14, 4, 54994307
15, 47, 2208725832
15, 33, 362624799
15, 23, 322701686
15, 18, 3668746093
15, 2, 95918466
15, 65, 5063183357
15, 8, 4129322
15, 67, 662394173
15, 61, 386768182
15, 56, 5988389982
15, 21, 510669004
15, 6, 850130370
15, 28, 920992677
15, 70, 631513895
15, 44, 3821839247
15, 25, 4320093966
15, 32, 115152339
15, 35, 3207371133
15, 43, 2396239148
15, 66, 207585362
15, 17, 5169443
15, 12, 387242519
15, 41, 1147916285
15, 40, 1083647091
15, 14, 1241013334
15, 31, 403934822
15, 53, 12488075
15, 7, 824310348
15, 58, 600753986
15, 13, 1011942761
15, 63, 1301070838
15, 46, 696320194
15, 11, 496176358
15, 4, 455448333
15, 29, 339372450
15, 15, 413983381
15, 68, 907530425
15, 73, 2144335690
15, 10, 5571080945
15, 57, 207598525
15, 39, 1541629074
15, 24, 422337035
15, 16, 696777241
15, 5, 2448669371
15, 42, 515337291
15, 45, 493926775
15, 26, 322689661
15, 62, 1437366510
15, 69, 2527627793
15, 36, 407281864
15, 50, 2821604451
15, 54, 3252578161
15, 3, 219724583
15, 59, 594433133
15, 48, 1473959011
15, 72, 1041479544
15, 19, 404056366
15, 1, 4170201387
15, 30, 958407283
15, 0, 976792739
15, 51, 1474824697
15, 9, 484851708
15, 49, 893534068
15, 64, 1358010033
15, 22, 3017410633
15, 55, 249285545
15, 27, 435493638
15, 37, 2073671670
15, 20, 2225213703
15, 52, 338759470
15, 60, 4835399416
15, 34, 1670498988
15, 71, 15316961
15, 38, 2108842983
16, 22, 4452347
16, 1, 233286924
16, 25, 61643603
16, 16, 553305361
16, 5, 31047424
16, 11, 98462678
16, 7, 175865721
16, 3, 255609750
16, 8, 439410976
16, 20, 143484036
16, 23, 70688753
16, 21, 259560875
16, 13, 516948422
16, 15, 142251891
16, 19, 386134582
16, 2, 529194248
16, 12, 277505391
16, 0, 280477124
16, 17, 9871259
16, 4, 4784871
16, 24, 13424830
16, 10, 19030832
16, 26, 612847960
16, 18, 114613044
16, 14, 557471560
16, 9, 88338496
16, 6, 283027963
17, 166, 3830607943
17, 237, 8863849195
17, 38, 1800619691
17, 163, 9166774815
17, 221, 4940148001
17, 17, 7542915864
17, 233, 887889531
17, 35, 6654850533
17, 169, 16223966737
17, 68, 3380599359
17, 95, 22802037750
17, 99, 5217010826
17, 34, 12256202997
17, 271, 16532718360
17, 220, 8151516256
17, 167, 19983036125
17, 21, 989803825
17, 229, 3679945553
17, 49, 74794838615
17, 281, 13023049255
17, 187, 1745436971
17, 219, 11417340285
17, 64, 1497074657
17, 255, 6606260395
17, 211, 76566330755
17, 249, 17772510520
17, 145, 15308760770
17, 32, 6093958222
17, 76, 4322374393
17, 231, 9259819386
17, 131, 4850952356
17, 177, 2337522643
17, 8, 3806984783
17, 53, 21604220589
17, 80, 4712189636
17, 73, 14339072787
17, 206, 14091054417
17, 81, 10223684024
17, 150, 4868327791
17, 196, 4974283596
17, 200, 1829396887
17, 222, 10354340428
17, 114, 24103510825
17, 57, 9513207026
17, 174, 8387526280
17, 27, 3475605293
17, 133, 951981246
17, 275, 5450481
17, 2, 25619969667
17, 136, 5295736129
17, 9, 9496538413
17, 60, 4007956
17, 127, 588621199
17, 210, 2921604928
17, 270, 7886528841
17, 45, 20329380425
17, 185, 36715052947
17, 151, 6210352337
17, 42, 408028397
17, 209, 7483624332
17, 1, 20034419204
17, 202, 5138433252
17, 251, 11641028831
17, 273, 801229659
17, 126, 5162995917
17, 69, 878484263
17, 128, 1218781987
17, 265, 4326169047
17, 44, 7208239727
17, 285, 3861977113
17, 155, 68941743840
17, 118, 23505565592
17, 144, 1475298878
17, 179, 15432810948
17, 142, 6483498479
17, 256, 2411126769
17, 14, 49049944361
17, 101, 1737956031
17, 16, 8957106
17, 71, 4924362799
17, 109, 6221642765
17, 243, 8271588
17, 40, 49808587
17, 123, 1845483269
17, 140, 4619372
17, 46, 711375691
17, 146, 15310500830
17, 52, 5698725558
17, 277, 12002192739
17, 268, 9391490130
17, 203, 18101603241
17, 110, 9099071364
17, 184, 4991345423
17, 135, 2747492968
17, 97, 1690250615
17, 65, 18826661072
17, 59, 21194281435
17, 18, 1209816887
17, 77, 3022044745
17, 55, 8061501450
17, 130, 17940243050
17, 180, 3692283162
17, 26, 395264457
17, 208, 1738281595
17, 31, 9107276728
17, 193, 5021118249
17, 156, 11240578106
17, 108, 4641471607
17, 143, 5019725381
17, 276, 37443800765
17, 272, 1184655875
17, 83, 5549670878
17, 259, 22634852
17, 67, 6566900423
17, 87, 11524370486
17, 119, 1953695229
17, 72, 1135413326
17, 226, 9541874812
17, 164, 2684221135
17, 253, 761406569
17, 283, 254129196
17, 248, 11036019854
17, 23, 2951928328
17, 41, 3769349
17, 102, 3202069857
17, 223, 24782866801
17, 195, 463806672
17, 105, 395888657
17, 199, 868764410
17, 94, 2166082292
17, 137, 25639131218
17, 267, 18243635381
17, 13, 1089097522
17, 261, 6698064340
17, 48, 953699772
17, 138, 2305654943
17, 238, 669614903
17, 112, 8152269416
17, 132, 6351300575
17, 263, 935734266
17, 116, 3382743
17, 79, 3039674136
17, 37, 2257169250
17, 216, 4607949638
17, 232, 5297092306
17, 82, 364894351
17, 217, 20002464102
17, 252, 27791665606
17, 190, 22126455634
17, 204, 1460737761
17, 225, 1642808484
17, 182, 8022573201
17, 159, 2463001076
17, 258, 35962869900
17, 63, 4861755191
17, 43, 4195154452
17, 264, 3964658625
17, 212, 2562255223
17, 242, 13074356
17, 4, 7464999997
17, 254, 9267588568
17, 197, 2129263215
17, 12, 3606001103
17, 11, 42077720
17, 198, 4733495
17, 172, 2545523979
17, 28, 4849877655
17, 129, 6912094824
17, 148, 36768701
17, 58, 34449718189
17, 147, 14983306466
17, 74, 754087186
17, 91, 3368404871
17, 117, 2602215497
17, 104, 5299657
17, 47, 1576493908
17, 153, 1986270155
17, 61, 586519450
17, 10, 2466629392
17, 266, 4515387908
17, 111, 66246836434
17, 54, 1644092978
17, 86, 570346256
17, 96, 15229130675
17, 134, 2855641742
17, 228, 4991255578
17, 192, 25731375337
17, 158, 9391600964
17, 240, 8730017082
17, 78, 19711572389
17, 244, 1714383017
17, 239, 5912879
17, 280, 20484005901
17, 227, 8726702512
17, 20, 9561717959
17, 260, 13357926945
17, 207, 16122961201
17, 15, 14210222900
17, 88, 1760099333
17, 120, 15285379080
17, 157, 6794115619
17, 168, 5231022638
17, 241, 4090995581
17, 201, 20593797351
17, 51, 1972041736
17, 56, 32542335485
17, 103, 3726669097
17, 84, 10588665
17, 170, 3669252
17, 282, 3468837247
17, 89, 3502320093
17, 25, 2333346904
17, 50, 16919338382
17, 245, 480705275
17, 162, 10522547246
17, 66, 27194626686
17, 113, 645683023
17, 115, 14219575
17, 215, 23004411063
17, 236, 3093081534
17, 214, 1834307523
17, 29, 55191934622
17, 106, 4826245300
17, 250, 2270076566
17, 6, 48079383716
17, 85, 1173109516
17, 284, 911415377
17, 93, 9658790714
17, 274, 21562722567
17, 213, 890009059
17, 7, 5286803387
17, 181, 432796994
17, 75, 11191165070
17, 262, 8634086793
17, 92, 2134092005
17, 218, 36314410280
17, 121, 3078719038
17, 188, 10469469097
17, 98, 20650705510
17, 161, 19719196947
17, 171, 4428138329
17, 24, 38307689629
17, 125, 9250562953
17, 224, 6752041
17, 19, 3566675774
17, 247, 26591784219
17, 22, 7718188513
17, 178, 7251390816
17, 230, 1678712214
17, 124, 5327441978
17, 183, 8065113
17, 173, 2464644778
17, 5, 10110427990
17, 189, 17221234851
17, 3, 9586313725
17, 234, 11858187270
17, 257, 3508872415
17, 205, 314916714
17, 191, 18251186942
17, 141, 518330728
17, 246, 22011344
17, 100, 1442822345
17, 30, 14168505832
17, 176, 12548188132
17, 154, 498166791
17, 165, 4292597935
17, 194, 10956512618
17, 175, 83864693623
17, 90, 16046986734
17, 107, 2009716532
17, 36, 60051036
17, 269, 2507957734
17, 235, 2050250147
17, 122, 27278150039
17, 160, 3305362504
17, 39, 14178489404
17, 278, 15061054696
17, 186, 6204531403
17, 149, 1609369171
17, 279, 1436583223
17, 70, 1870310817
17, 152, 3069726647
17, 0, 677829639
17, 62, 27380513
17, 33, 1850687376
17, 139, 1834626184
18, 165, 5433716669
18, 179, 17509693353
18, 148, 4832974485
18, 58, 571307192
18, 194, 5295149
18, 129, 17255387924
18, 107, 347202163
18, 55, 3082470174
18, 112, 8381191314
18, 72, 774651377
18, 157, 43900905794
18, 67, 6193199007
18, 92, 30103309472
18, 178, 61036533332
18, 181, 11924460802
18, 119, 6983533389
18, 103, 11939331579
18, 82, 1424460743
18, 98, 27086565342
18, 166, 1076510519
18, 191, 63009143271
18, 80, 42874581345
18, 36, 138145010496
18, 49, 100002072577
18, 18, 14131871905
18, 38, 7932176520
18, 99, 48271846133
18, 116, 4499608566
18, 26, 12024822866
18, 121, 2042709872
18, 33, 14363448775
18, 15, 10937767591
18, 174, 4150320555
18, 65, 37615647271
18, 94, 14305905308
18, 75, 2202993646
18, 57, 9017371532
18, 40, 805249612
18, 163, 5016443498
18, 138, 7582604875
18, 159, 4871738318
18, 180, 15695371927
18, 20, 19975689709
18, 137, 21703761421
18, 89, 48713613834
18, 172, 1834964771
18, 97, 4603718
18, 142, 28165062952
18, 183, 7290263688
18, 151, 29622758240
18, 90, 1099381361
18, 5, 2890243153
18, 47, 42841156584
18, 133, 41828286929
18, 1, 100651588821
18, 126, 7508823737
18, 74, 58188789979
18, 22, 27960057756
18, 197, 1107725494
18, 68, 10504333200
18, 147, 140087234741
18, 188, 15371987
18, 187, 19602328378
18, 118, 7052406506
18, 184, 3358444506
18, 30, 4402683990
18, 2, 5093175844
18, 87, 6660788
18, 6, 15432389644
18, 167, 273253258
18, 62, 4087202
18, 158, 9521648665
18, 77, 20929870091
18, 9, 11061983947
18, 141, 52957982624
18, 78, 554355739
18, 14, 791754445
18, 17, 947242705
18, 66, 4684082031
18, 54, 15175241217
18, 53, 4281740156
18, 45, 42246589943
18, 160, 31925766012
18, 86, 3338605594
18, 110, 271840155
18, 100, 2730047765
18, 83, 4878803174
18, 25, 6165635502
18, 48, 21289992537
18, 134, 14199971273
18, 196, 28883044949
18, 0, 8336807078
18, 85, 17646886312
18, 11, 6984635606
18, 170, 16852614960
18, 51, 8556888518
18, 91, 1398442447
18, 21, 17609879892
18, 88, 2255330668
18, 176, 2710975989
18, 32, 2534710279
18, 60, 26655143821
18, 185, 1793136013
18, 109, 50019676371
18, 59, 1720438181
18, 56, 3040846085
18, 71, 54458171427
18, 8, 28116515961
18, 114, 24644036
18, 76, 31272763
18, 155, 43368194547
18, 145, 32982383621
18, 150, 6801309530
18, 140, 7214952609
18, 4, 4728669505
18, 193, 6055037286
18, 24, 1791309662
18, 41, 5645061279
18, 122, 49532609162
18, 156, 821482039
18, 39, 92023571869
18, 73, 1244593132
18, 63, 1197145509
18, 3, 5784147060
18, 44, 5962489
18, 195, 2589603669
18, 108, 17154197091
18, 132, 28442055745
18, 37, 3595313438
18, 182, 2061104544
18, 115, 19129603422
18, 50, 21792319957
18, 31, 57094067111
18, 120, 694102023
18, 171, 11885879392
18, 111, 3148581096
18, 131, 7019008209
18, 190, 2389312631
18, 52, 36780500
18, 28, 41208536995
18, 164, 12960634842
18, 79, 17536725087
18, 16, 1792139618
18, 186, 2344905217
18, 81, 4821440489
18, 161, 5266029483
18, 125, 3926212509
18, 104, 17880459908
18, 106, 19303308504
18, 7, 7336418138
18, 162, 1868151067
18, 93, 32271636603
18, 139, 4821651899
18, 135, 19232902612
18, 102, 1538080567
18, 169, 6647204070
18, 46, 7966869799
18, 34, 29602182517
18, 124, 1742607710
18, 27, 2223292874
18, 152, 9691207965
18, 123, 17323679569
18, 95, 41246571884
18, 13, 1095897720
18, 175, 2660577333
18, 198, 2879866267
18, 29, 8788327615
18, 84, 2613713875
18, 96, 14266112560
18, 177, 4271905742
18, 149, 13185801078
18, 189, 65164980725
18, 154, 10690255109
18, 101, 12291228639
18, 127, 5696251355
18, 12, 513541145
18, 64, 359940577
18, 19, 46115820880
18, 168, 847383136
18, 173, 1918810379
18, 10, 29412213420
18, 70, 5722744
18, 144, 7086458575
18, 43, 8370139675
18, 153, 6017445821
18, 128, 172892893810
18, 105, 3865784947
18, 146, 12263375844
18, 192, 4896055427
18, 113, 6306260981
18, 42, 5403563078
18, 69, 3260611162
18, 130, 134230350
18, 136, 43137243118
18, 117, 25932233
18, 61, 42572904345
18, 143, 17551934136
18, 23, 29624585172
18, 35, 20964202174
19, 62, 592378837
19, 17, 2274930651
19, 76, 916717301
19, 36, 1536778208
19, 82, 10315030571
19, 124, 1632025350
19, 135, 2253325779
19, 28, 10380618326
19, 38, 7308479200
19, 94, 1712701967
19, 50, 295624629
19, 3, 361402103
19, 126, 5630408388
19, 120, 4063208664
19, 112, 283655526
19, 119, 1496482150
19, 0, 23508655
19, 89, 8692262783
19, 35, 3533581365
19, 84, 1572892857
19, 109, 299498775
19, 29, 1556012908
19, 40, 13127188753
19, 12, 7082980432
19, 55, 1771435304
19, 93, 13199002886
19, 5, 1920912483
19, 58, 482815273
19, 117, 6748426528
19, 52, 200972349
19, 31, 693609016
19, 108, 26302656473
19, 25, 961067924
19, 37, 546457321
19, 59, 1665980253
19, 75, 1503022114
19, 86, 736635441
19, 1, 25897590712
19, 67, 3914182295
19, 138, 1106477919
19, 131, 287455760
19, 130, 307247091
19, 136, 1759360485
19, 33, 570491957
19, 123, 1583073379
19, 41, 8239548687
19, 132, 2291452732
19, 34, 392949827
19, 116, 6084917564
19, 127, 6102389763
19, 47, 2087048831
19, 85, 2748336868
19, 6, 15277252099
19, 23, 4794090680
19, 16, 41235198
19, 7, 347086403
19, 45, 2033708442
19, 91, 11084665
19, 128, 780776749
19, 99, 34764561
19, 60, 908536056
19, 103, 78760043
19, 53, 719522100
19, 107, 298861803
19, 121, 13392605844
19, 96, 2459243527
19, 133, 4629073853
19, 57, 14717000844
19, 71, 10743913742
19, 79, 297754528
19, 63, 238538449
19, 48, 623109888
19, 20, 792756203
19, 113, 13812451
19, 46, 4404379
19, 54, 343486491
19, 15, 81985650
19, 115, 1402595755
19, 65, 772928960
19, 78, 1731656275
19, 9, 273099073
19, 18, 4394471880
19, 95, 925121877
19, 118, 1292775365
19, 97, 531123950
19, 77, 700792360
19, 134, 1865710683
19, 22, 2056520847
19, 13, 415250401
19, 81, 1534796704
19, 10, 1184419664
19, 139, 881567652
19, 98, 5591440903
19, 92, 3527867948
19, 72, 1513342872
19, 2, 11118233582
19, 32, 5256699116
19, 61, 988332593
19, 122, 1821963845
19, 66, 476499674
19, 44, 901597509
19, 137, 431432830
19, 26, 460954754
19, 74, 4742493431
19, 39, 1920214987
19, 8, 8019340809
19, 140, 1748384096
19, 56, 1036328971
19, 111, 1522008456
19, 110, 981502671
19, 30, 1505339354
19, 87, 5277068697
19, 73, 2435921499
19, 100, 1522516652
19, 106, 18172809373
19, 83, 2045555359
19, 43, 331192184
19, 102, 12066255
19, 125, 835876452
19, 14, 2215299957
19, 68, 1502162502
19, 4, 783814417
19, 90, 27120545487
19, 129, 1676256849
19, 88, 25874361733
19, 69, 1481230528
19, 19, 2325037867
19, 11, 1664413992
19, 104, 1782434935
19, 70, 1474862330
19, 114, 1359797711
19, 21, 445191475
19, 24, 334058920
19, 64, 8356423817
19, 101, 8580242414
19, 42, 359419569
19, 80, 17447860661
19, 27, 7388180343
19, 51, 922553445
19, 49, 712593987
19, 105, 395304371
20, 7, 4968176
20, 1, 31095760
20, 0, 17744233
20, 10, 21629279
20, 8, 15359103
20, 12, 17255677
20, 4, 38144949
20, 9, 66622679
20, 6, 13494554
20, 5, 96839659
20, 3, 67906807
20, 11, 17803855
20, 2, 40579855
21, 5, 13254926
21, 3, 4467728
21, 4, 13486321
21, 2, 4267161
21, 1, 4170170
21, 0, 4572363
23, 8, 22704634
23, 6, 13597570
23, 10, 12207481
23, 1, 21071382
23, 4, 61659111
23, 5, 8784263
23, 12, 59573172
23, 7, 9096568
23, 9, 4535745
23, 3, 4459332
23, 2, 8175229
23, 0, 4852088
23, 11, 4674846
24, 285, 3752015280
24, 344, 1210090382
24, 99, 6982159786
24, 220, 3308909413
24, 348, 3364769124
24, 386, 11319632078
24, 291, 3912690064
24, 111, 2605820506
24, 408, 3527505386
24, 92, 2970311563
24, 93, 10180991
24, 125, 14987994290
24, 48, 8802681708
24, 65, 1925035670
24, 36, 38481502310
24, 106, 5550209823
24, 51, 5104475784
24, 17, 5182735958
24, 165, 4173129856
24, 353, 43363955856
24, 5, 774199792
24, 423, 7631119689
24, 207, 9816261285
24, 208, 7571203050
24, 404, 21070573694
24, 178, 63146922186
24, 367, 7503119056
24, 299, 16316318543
24, 406, 1168218224
24, 268, 3487534978
24, 370, 7492783468
24, 88, 12510906218
24, 264, 4858420903
24, 24, 2307844617
24, 233, 865854375
24, 206, 28689200090
24, 21, 71063273410
24, 182, 32787997149
24, 342, 37588169587
24, 422, 3422867665
24, 250, 574255682
24, 12, 2200440092
24, 164, 1432142079
24, 252, 7448032534
24, 129, 2209157633
24, 176, 6707776745
24, 245, 25060678466
24, 339, 5458887863
24, 32, 37835245410
24, 23, 5808312350
24, 185, 2161076961
24, 312, 9407277622
24, 194, 1425633250
24, 94, 2325680077
24, 217, 8197607755
24, 174, 4511738714
24, 384, 1720347631
24, 259, 2638707291
24, 155, 173064650
24, 80, 1687874961
24, 156, 2029000135
24, 407, 5061262218
24, 357, 11861437276
24, 19, 7281776644
24, 161, 4099547
24, 168, 51461565931
24, 280, 421584273
24, 53, 7875318771
24, 213, 3122678754
24, 89, 3552717785
24, 113, 5779980730
24, 159, 4942343166
24, 84, 3721186808
24, 270, 10174282347
24, 390, 5302649928
24, 302, 2565584843
24, 157, 9582574336
24, 345, 59492606168
24, 275, 11444925770
24, 230, 10857380134
24, 131, 3505745579
24, 179, 3368879542
24, 241, 8256395158
24, 197, 15423318499
24, 40, 4268207651
24, 219, 39275780978
24, 398, 78193846250
24, 269, 23275759001
24, 293, 2701635183
24, 58, 4753160905
24, 100, 59301489449
24, 20, 30965166838
24, 321, 6713616437
24, 375, 7185110241
24, 282, 13016264924
24, 66, 2623001521
24, 358, 1257120112
24, 211, 36142075282
24, 114, 10130052799
24, 412, 2673145567
24, 169, 839745711
24, 146, 16594192791
24, 95, 2178139454
24, 180, 2188064319
24, 314, 16250570777
24, 195, 31630807304
24, 232, 10344033730
24, 83, 58347794747
24, 281, 5265894783
24, 325, 5262987507
24, 333, 17608745255
24, 39, 15434873782
24, 196, 4341849954
24, 378, 11292544539
24, 332, 8691959664
24, 186, 20930607285
24, 242, 21515474131
24, 187, 1387055473
24, 132, 2554698363
24, 343, 9586334211
24, 340, 13215236508
24, 193, 6113979279
24, 248, 4963504190
24, 59, 6720499542
24, 383, 12946709271
24, 364, 10431394467
24, 240, 5440122631
24, 104, 9605957480
24, 28, 22353570837
24, 122, 29476677
24, 209, 10433313925
24, 419, 7401089917
24, 225, 2793425705
24, 16, 38398931274
24, 34, 51148479721
24, 349, 2097433741
24, 237, 51640404
24, 254, 1435083684
24, 413, 6254563457
24, 0, 6076213087
24, 394, 1228399879
24, 296, 2746407508
24, 324, 6798506819
24, 87, 19442615969
24, 421, 2920162570
24, 317, 12621255995
24, 366, 4018241149
24, 190, 24329360533
24, 86, 1596483825
24, 199, 240544656
24, 128, 12546217214
24, 286, 800115983
24, 172, 7989398008
24, 71, 10845710265
24, 60, 19230515587
24, 304, 8223981122
24, 401, 5600564599
24, 238, 41047677720
24, 134, 3201053691
24, 305, 1063334027
24, 13, 3542087360
24, 38, 4374530877
24, 403, 496664030
24, 347, 2726727922
24, 356, 5834325401
24, 243, 30483730425
24, 234, 17697409861
24, 359, 1850630304
24, 389, 16441720722
24, 277, 2107407876
24, 263, 2090055522
24, 418, 12470993444
24, 369, 6234956549
24, 377, 107199826116
24, 272, 4340122115
24, 78, 20817124294
24, 292, 19128307382
24, 105, 1097239677
24, 320, 5989977925
24, 382, 3516662843
24, 313, 28660639968
24, 224, 7186726616
24, 35, 16419660102
24, 362, 31362526
24, 405, 6944384852
24, 221, 46301024778
24, 360, 3696399281
24, 265, 31246348979
24, 29, 342236758
24, 14, 499656455
24, 61, 7599787184
24, 2, 6936016483
24, 223, 3597030246
24, 18, 582943864
24, 368, 35222572255
24, 54, 2068487068
24, 117, 11589629145
24, 101, 783641600
24, 346, 11996563787
24, 68, 1323583394
24, 308, 1251822802
24, 33, 3056607286
24, 267, 1463080574
24, 328, 16193504683
24, 393, 21268435930
24, 326, 9033144331
24, 31, 943181059
24, 336, 8440172636
24, 278, 927209063
24, 148, 21468452069
24, 244, 25048823678
24, 97, 8653310485
24, 391, 22921845002
24, 46, 15345146826
24, 297, 55787822
24, 6, 4170206089
24, 98, 9748632635
24, 3, 5847705072
24, 115, 4103883802
24, 74, 17299386646
24, 319, 14797724362
24, 409, 58363322192
24, 50, 9824692739
24, 311, 28970397815
24, 79, 14591101667
24, 135, 1199423871
24, 167, 36666842
24, 331, 28333156329
24, 177, 47740494428
24, 139, 63557403590
24, 57, 2245083236
24, 212, 54116480
24, 352, 20405802484
24, 189, 5542518333
24, 149, 2967091443
24, 365, 23325628486
24, 130, 16420126911
24, 276, 502108077
24, 417, 812521283
24, 415, 6147657567
24, 273, 96659998
24, 327, 5747751310
24, 30, 11830456622
24, 214, 15770577842
24, 171, 44507543055
24, 162, 5880798480
24, 402, 1011989946
24, 205, 1729817101
24, 247, 28057222488
24, 260, 10480226664
24, 376, 6711806299
24, 266, 2100038328
24, 283, 61253514173
24, 138, 1561433819
24, 239, 11967081282
